The-Kiss-1969.JPG,0,373.0,183.0,342.0,397.0
The-Kiss-1969.JPG,1,36.0,13.0,363.0,539.0
Francoise-Claude-and-Paloma-1951.JPG,0,45.0,133.0,265.0,471.0
Francoise-Claude-and-Paloma-1951.JPG,1,290.0,290.0,253.0,419.0
Francoise-Claude-and-Paloma-1951.JPG,2,204.5,30.0,334.0,434.5
Young-Girl-Throwing-a-Rock-1931.JPG,0,57.0,15.5,690.0,438.0
HCDL_SASKIA_106910673676.jpg,0,626.5,219.0,296.5,563.5
HCDL_SASKIA_106910673676.jpg,1,297.5,340.5,292.0,429.0
HCDL_SASKIA_106910673676.jpg,2,56.5,368.0,321.5,337.0
HCDL_SASKIA_106910673676.jpg,3,448.0,215.5,230.5,255.5
HUCB_SHARE_109911211527.jpg,0,60.0,168.0,904.0,552.0
Nude-in-an-Armchair-with-a-Bottle-of-Evian-Water-a-Glass-and-Shoes-1959.JPG,0,74.0,9.0,417.0,697.0
Portrait-of-Nusche-Eluard-1937.JPG,0,76.0,37.0,435.0,719.0
Portrait-of-a-Young-Girl-4-1938.JPG,0,33.0,28.0,504.5,686.0
UCSC_99312695490.jpg,0,86.0,7.0,506.0,997.0
Three-Musicians-or-Musicians-in-Masks-1921.JPG,0,70.0,53.5,210.0,604.5
Three-Musicians-or-Musicians-in-Masks-1921.JPG,1,382.0,79.0,189.0,576.0
Three-Musicians-or-Musicians-in-Masks-1921.JPG,2,39.0,87.0,354.0,283.0
Three-Musicians-or-Musicians-in-Masks-1921.JPG,3,239.0,61.0,185.0,606.5
Paloma-with-Celluloid-Fish--1950.JPG,0,39.0,113.0,455.5,458.0
HUCB_SHARE_109911212044.jpg,0,77.0,116.0,704.5,894.5
Dryad-1908.JPG,0,22.0,53.0,449.0,814.0
HUCB_SHARE_109911212138.jpg,0,45.0,87.0,574.0,889.0
UCSC_99312695343.jpg,0,89.0,25.0,552.5,877.5
HCDL_SASKIA_106910673651.jpg,0,29.0,76.0,960.5,638.0
HUCB_SHARE_109911212735.jpg,0,68.0,90.5,425.5,919.5
Maya-with-a-Doll-1938.JPG,0,85.0,63.5,479.0,651.0
Maya-with-a-Doll-1938.JPG,1,185.0,317.0,357.0,234.0
Girl-on-a-Pillow-1936.JPG,0,12.0,17.0,520.0,639.0
Three-Women-1908.JPG,0,217.5,35.0,203.5,593.0
Three-Women-1908.JPG,1,371.5,145.0,229.5,552.0
Three-Women-1908.JPG,2,30.5,34.0,231.5,629.0
ADALLASIG_10313602624.jpg,0,124.0,103.0,495.0,760.0
Nude-Half-Length-1907.JPG,0,29.0,7.0,511.0,714.5
Paloma-Picasso-1956.JPG,0,72.0,43.0,431.0,684.0
HUCB_SHARE_109911212685.jpg,0,5.5,8.0,763.5,1008.0
Night-Fishing-at-Antibes-1939.JPG,0,194.0,107.0,342.0,256.0
Night-Fishing-at-Antibes-1939.JPG,1,658.5,12.5,150.0,419.0
Night-Fishing-at-Antibes-1939.JPG,2,566.0,10.0,126.0,400.0
Night-Fishing-at-Antibes-1939.JPG,3,106.0,207.5,192.0,229.0
UCSC_99312695352.jpg,0,62.0,69.5,498.0,907.0
HUCB_SHARE_109911212681.jpg,0,39.5,50.0,531.0,886.0
Nude-in-an-Armchair-1929.JPG,0,32.5,56.0,408.5,709.0
HCDL_SASKIA_106910673681.jpg,0,14.0,12.0,331.0,953.0
HCDL_SASKIA_106910673681.jpg,1,307.0,11.0,402.5,989.5
HUCB_SHARE_109911212008.jpg,0,75.0,20.0,738.0,952.0
Woman-in-a-Stripped-Hat-1939.JPG,0,85.0,22.0,438.0,778.0
Nude-on-a-Beach-2-1929.JPG,0,120.0,115.0,255.0,651.0
Farmer-and-Nude-Surrounded-by-Hens-1938.JPG,0,27.5,29.5,806.0,398.5
HUCB_SHARE_109911212632.jpg,0,79.0,69.5,578.0,818.0
HUCB_SHARE_109911213344.jpg,0,73.0,59.5,712.5,964.5
HUCB_SHARE_109911211614.jpg,0,71.0,83.0,694.0,919.0
HUCB_SHARE_109911212460.jpg,0,552.5,9.0,219.5,545.0
HUCB_SHARE_109911212460.jpg,1,388.5,33.5,210.5,524.5
HUCB_SHARE_109911212460.jpg,2,39.0,61.0,264.0,590.0
HUCB_SHARE_109911212460.jpg,3,821.0,16.0,188.0,589.0
Paloma-Playing-with-Tadpoles-1954.JPG,0,37.0,90.0,518.5,597.0
Portrait-of-a-Sitting-Woman-1960.JPG,0,59.0,19.0,449.0,691.0
Woman-Seated-1908.JPG,0,73.0,6.0,393.0,802.5
HUCB_SHARE_109911212092.jpg,0,100.0,109.0,854.0,593.0
Portrait-of-Marie-Therese-1937.JPG,0,92.0,29.0,457.0,725.0
Portrait-of-a-Young-Girl-1-1938.JPG,0,49.0,26.0,488.0,690.0
UCSC_99312695557.jpg,0,113.0,202.0,510.0,788.0
Bathers-with-a-Toy-Boat-1937.JPG,0,319.5,216.5,454.0,300.5
Bathers-with-a-Toy-Boat-1937.JPG,1,490.0,89.0,180.0,107.0
Bathers-with-a-Toy-Boat-1937.JPG,2,16.0,34.0,423.0,450.5
UCSC_99312695562.jpg,0,178.0,35.0,600.0,989.0
HUCB_SHARE_109911212046.jpg,0,77.0,147.0,670.0,782.0
Les-Demoiselles-dAvignon-1907.JPG,0,23.0,40.0,183.5,621.5
Les-Demoiselles-dAvignon-1907.JPG,1,412.5,23.0,210.5,324.0
Les-Demoiselles-dAvignon-1907.JPG,2,355.0,237.0,266.0,389.5
Les-Demoiselles-dAvignon-1907.JPG,3,244.0,31.0,144.0,545.0
Les-Demoiselles-dAvignon-1907.JPG,4,149.5,70.0,145.0,551.0
UCSC_99312695489.jpg,0,84.0,5.0,364.0,1016.0
Acrobat-1930.JPG,0,12.0,10.0,541.0,673.0
UCSC_99312695565.jpg,0,199.0,121.0,312.0,839.0
UCSC_99312695493.jpg,0,25.0,40.5,703.0,980.5
Nusch-eluard-1-1938.JPG,0,13.0,31.0,587.0,682.0
HUCB_SHARE_109911212052.jpg,0,43.0,25.5,553.5,960.5
Portrait-of-a-Young-Girl-2-1938.JPG,0,77.0,36.0,461.0,672.0
Nude-in-an-Armchair--1932.JPG,0,61.0,22.0,462.0,699.0
HUCB_SHARE_109911212002.jpg,0,18.5,72.5,759.5,933.0
HUCB_SHARE_109911212729.jpg,0,32.0,14.0,320.0,829.0
HUCB_SHARE_109911212729.jpg,1,85.0,454.0,360.0,488.0
UCSC_99312695512.jpg,0,78.0,20.0,505.0,995.0
Woman-Playing-the-Mandoline-1909.JPG,0,50.0,57.0,513.0,699.0
ADALLASIG_10313602090.jpg,0,120.0,90.0,489.5,815.0
Paloma-and-Claude-Children-of-Picasso-1950.JPG,0,229.0,102.0,254.0,472.0
Paloma-and-Claude-Children-of-Picasso-1950.JPG,1,51.0,233.0,199.0,321.0
HUCB_SHARE_109911212135.jpg,0,52.5,46.5,674.0,977.5
Nude-and-Still-life-1931.JPG,0,85.5,34.0,420.0,749.0
HCDL_SASKIA_106910663051.jpg,0,19.0,27.0,528.0,981.0
HCDL_SASKIA_106910663051.jpg,1,338.0,72.0,328.5,659.0
Woman-with-Green-Hair-1949.JPG,0,63.0,28.5,503.5,728.5
UCSC_99312695347.jpg,0,11.0,13.5,277.5,1003.5
UCSC_99312695347.jpg,1,311.5,20.0,323.5,1004.0
Woman-with-a-Flower-1932.JPG,0,56.0,25.0,495.0,699.0
Two-Naked-Figures-1908.JPG,0,80.0,194.0,362.0,332.0
Figures-on-a-Beach-1931.JPG,0,317.0,41.0,284.0,363.0
Figures-on-a-Beach-1931.JPG,1,11.0,8.0,459.5,374.0
A-Woman-in-Tears-1937.JPG,0,6.5,116.5,503.5,633.5
Las-Meninas-After-Velazquez-1957.JPG,0,572.0,190.0,21.0,139.0
Las-Meninas-After-Velazquez-1957.JPG,1,182.0,272.0,189.0,224.0
Las-Meninas-After-Velazquez-1957.JPG,2,449.5,257.0,73.0,82.0
Las-Meninas-After-Velazquez-1957.JPG,3,387.0,272.0,106.0,126.0
Las-Meninas-After-Velazquez-1957.JPG,4,100.0,5.0,161.0,271.0
Las-Meninas-After-Velazquez-1957.JPG,5,397.0,198.0,58.0,88.5
Las-Meninas-After-Velazquez-1957.JPG,6,485.0,295.0,104.0,139.0
Las-Meninas-After-Velazquez-1957.JPG,7,586.0,284.0,150.0,255.0
HUCB_SHARE_109911211525.jpg,0,118.0,39.0,611.5,948.5
Harlequin-1915.JPG,0,77.0,19.0,293.0,775.0
HCDL_SASKIA_106910673354.jpg,0,20.5,18.0,942.5,608.0
UCSC_99312695561.jpg,0,39.5,23.0,631.5,1001.0
Portrait-of-a-Young-Girl-3-1938.JPG,0,43.5,45.5,528.0,628.5
Francoise-Gilot-with-Claude-and-Paloma-1951.JPG,0,4.5,258.0,343.5,274.0
Francoise-Gilot-with-Claude-and-Paloma-1951.JPG,1,354.0,253.0,334.0,301.0
Francoise-Gilot-with-Claude-and-Paloma-1951.JPG,2,30.0,9.5,280.0,251.5
HUCB_SHARE_109911212692.jpg,0,261.0,162.0,401.0,776.0
UCSC_99312695495.jpg,0,97.0,7.0,640.0,1017.0
UCSC_99312695558.jpg,0,37.0,463.0,584.0,338.0
UCSC_99312695558.jpg,1,396.0,451.0,390.0,476.0
UCSC_99312695558.jpg,2,101.0,75.0,377.0,572.0
Crucifixion-1930.JPG,0,130.0,68.0,107.0,192.0
Crucifixion-1930.JPG,1,234.5,14.0,191.0,408.5
Crucifixion-1930.JPG,2,418.0,28.5,205.0,510.0
Crucifixion-1930.JPG,3,298.0,368.0,123.0,164.0
Crucifixion-1930.JPG,4,16.0,435.0,232.0,107.0
HUCB_SHARE_109911211568.jpg,0,50.5,48.0,545.0,941.0
HCDL_SASKIA_106910663050.jpg,0,52.0,47.0,638.0,977.0
HUCB_SHARE_109911212051.jpg,0,9.5,42.0,786.5,900.5
Portrait-of-Sylvette-1954.JPG,0,28.0,76.0,527.5,683.0
Nude-1909.JPG,0,65.0,25.0,484.0,733.0
The-Rape-of-the-Sabine-Women-1962.JPG,0,1.0,519.0,546.5,305.0
The-Rape-of-the-Sabine-Women-1962.JPG,1,11.0,10.0,174.0,366.0
The-Rape-of-the-Sabine-Women-1962.JPG,2,279.5,20.0,281.5,435.0
The-Rape-of-the-Sabine-Women-1962.JPG,3,347.5,436.0,200.0,286.0
HUCB_SHARE_109911211526.jpg,0,52.5,141.0,485.0,655.0
HUCB_SHARE_109911211526.jpg,1,352.0,160.0,417.0,732.0
HUCB_SHARE_109911211612.jpg,0,66.0,21.5,547.0,986.5
Portrait-of-Ambroise-Vollard-1910.JPG,0,128.0,20.0,336.0,445.0
Jacqueline-in-Studio-1957.JPG,0,49.0,18.0,421.5,577.0
UCSC_99312695500.jpg,0,47.0,119.0,336.0,819.0
Portrait-of-Kahnweiler-1910.JPG,0,144.0,43.5,301.0,540.5
HUCB_SHARE_109911212043.jpg,0,45.0,47.0,661.0,903.0
UCSC_99312695491.jpg,0,42.0,33.5,610.0,973.0
HUCB_SHARE_109911211566.jpg,0,32.5,45.0,661.5,793.0
HUCB_SHARE_109911211565.jpg,0,71.5,57.0,645.5,909.5
UCSC_99312695570.jpg,0,104.0,30.0,566.0,976.0
Rembrandt-Figure-and-Eros-1969.JPG,0,379.5,350.0,218.5,371.0
Rembrandt-Figure-and-Eros-1969.JPG,1,91.0,16.0,361.5,707.5
Luncheon-on-the-Grass-After-Manet-1961.JPG,0,13.0,26.0,157.0,376.0
Luncheon-on-the-Grass-After-Manet-1961.JPG,1,411.0,41.0,221.0,476.0
Luncheon-on-the-Grass-After-Manet-1961.JPG,2,111.0,62.5,244.5,445.0
HUCB_SHARE_109911212680.jpg,0,591.0,18.0,332.0,493.0
HUCB_SHARE_109911212680.jpg,1,118.0,84.0,294.0,406.0
HUCB_SHARE_109911212680.jpg,2,356.0,9.0,172.5,505.0
Girl-Before-a-Mirror-1932.JPG,0,16.0,23.0,183.5,536.0
Girl-Before-a-Mirror-1932.JPG,1,214.5,20.0,220.0,524.0
Francoise-Claude-and-Paloma-1954.JPG,0,38.0,50.0,482.0,448.0
Francoise-Claude-and-Paloma-1954.JPG,1,299.5,268.0,222.0,293.5
Francoise-Claude-and-Paloma-1954.JPG,2,74.5,286.0,299.0,417.5
HUCB_SHARE_109911212140.jpg,0,455.0,17.5,297.5,989.5
HUCB_SHARE_109911212140.jpg,1,71.5,65.5,461.0,956.5
UCSC_99312695492.jpg,0,81.0,81.5,493.0,825.5
Young-Girl-Struck-by-Sadness-1939.JPG,0,45.5,14.5,434.5,755.5
Woman-with-Fan-1909.JPG,0,157.0,26.0,372.0,581.0
Jacqueline-with-Flowers-1954.JPG,0,101.0,8.5,419.0,700.5
HCDL_SASKIA_106910663058.jpg,0,14.0,9.0,480.0,663.0
HCDL_SASKIA_106910663058.jpg,1,508.0,10.0,496.0,387.0
HCDL_SASKIA_106910663058.jpg,2,234.0,349.0,786.0,475.0
Nude-Woman-1910.JPG,0,36.5,43.5,284.0,941.0
Girl-with-a-Boat-Maya-Picasso-1938.JPG,0,48.0,22.5,418.5,682.5
UCSC_99312695501.jpg,0,295.5,14.0,505.5,661.0
UCSC_99312695501.jpg,1,43.0,27.0,333.0,642.0
The-Dance-of-the-Veils-1907.JPG,0,62.0,12.5,449.5,794.0
Jacqueline-Rocque-3-1954.JPG,0,44.5,33.5,484.5,700.0
Portrait-of-Fernarde-1909.JPG,0,20.0,27.0,524.0,775.0
Female-Nude-and-Smoker-1968.JPG,0,8.0,6.5,315.0,754.5
Female-Nude-and-Smoker-1968.JPG,1,292.5,6.0,284.0,754.0
A-Young-Faun-Playing-a-Serenade-to-a-Young-Girl-1938.JPG,0,379.0,5.0,266.5,530.0
A-Young-Faun-Playing-a-Serenade-to-a-Young-Girl-1938.JPG,1,340.0,12.0,150.0,496.0
A-Young-Faun-Playing-a-Serenade-to-a-Young-Girl-1938.JPG,2,33.0,10.0,286.5,509.0
Self-Portrait-1938.JPG,0,32.0,21.0,463.0,718.0
Nusch-eluard-1937.JPG,0,93.0,76.5,380.0,655.0
UCSC_99312695498.jpg,0,131.0,141.0,466.0,853.0
Lunch-on-the-Grass.JPG,0,379.5,185.0,288.0,356.5
Lunch-on-the-Grass.JPG,1,297.0,81.0,184.0,204.0
Lunch-on-the-Grass.JPG,2,199.0,139.0,151.0,364.0
Lunch-on-the-Grass.JPG,3,57.0,89.5,304.0,433.0
HUCB_SHARE_109911212461.jpg,0,217.0,250.0,325.0,760.0
HCDL_SASKIA_106910673353.jpg,0,97.0,64.0,484.0,958.0
HUCB_SHARE_109911212050.jpg,0,93.0,35.0,535.0,807.0
Young-Girl-in-an-Armchair-1937.JPG,0,60.5,46.0,431.0,675.0
UCSC_99312695556.jpg,0,108.0,93.0,482.0,872.0
Dora-Maar-1937.JPG,0,26.0,76.5,497.5,597.5
Self-Portrait-1907.JPG,0,28.0,7.0,560.0,759.0
Maya-Picassos-Daughter-with-a-Doll-1938.JPG,0,73.5,15.5,453.0,679.5
Maya-Picassos-Daughter-with-a-Doll-1938.JPG,1,301.0,137.0,217.0,386.0
HUCB_SHARE_109911212098.jpg,0,10.0,54.0,768.0,865.0
HUCB_SHARE_109911190994.jpg,0,188.5,11.5,351.5,940.5
HUCB_SHARE_109911212136.jpg,0,37.0,150.0,580.0,848.0
Jacqueline-Rocque-1957.JPG,0,113.0,23.0,324.0,604.0
Nude-in-an-Armchair-1959.JPG,0,52.5,70.0,519.0,677.0
Young-Tormented-Girl-1939.JPG,0,67.0,62.5,477.0,616.0
HUCB_SHARE_109911212041.jpg,0,38.0,18.0,747.0,980.0
Sketch-for-The-Demoiselles-dAvignon-1907.JPG,0,467.0,5.0,174.0,222.0
Sketch-for-The-Demoiselles-dAvignon-1907.JPG,1,40.0,17.0,159.0,527.0
Sketch-for-The-Demoiselles-dAvignon-1907.JPG,2,291.0,6.5,158.0,502.0
Sketch-for-The-Demoiselles-dAvignon-1907.JPG,3,180.0,41.0,158.0,489.0
Sketch-for-The-Demoiselles-dAvignon-1907.JPG,4,468.0,173.0,219.0,351.5
Woman-with-a-Fan-1908.JPG,0,59.0,35.0,423.0,778.0
Guernica-Detail-1-1937.JPG,0,396.0,31.0,283.0,350.0
Guernica-Detail-1-1937.JPG,1,145.0,60.0,237.5,186.0
Guernica-Detail-1-1937.JPG,2,103.0,232.5,562.0,359.5
HCDL_SASKIA_106910673650.jpg,0,69.0,171.0,892.0,296.0
HCDL_SASKIA_106910673650.jpg,1,606.0,87.0,267.0,145.0
La-Suppliante-1937.JPG,0,43.5,26.0,509.5,712.5
HCDL_SASKIA_106910673680.jpg,0,147.5,142.0,624.5,734.5
HUCB_SHARE_109911212096.jpg,0,119.5,32.0,644.0,936.5
UCSC_99312695494.jpg,0,75.0,52.0,556.0,878.0
HUCB_SHARE_109911212100.jpg,0,36.5,103.0,788.0,921.0
HUCB_SHARE_109911212048.jpg,0,181.5,37.0,501.5,952.0
Three-Musicians-1921.JPG,0,463.0,53.0,204.0,564.0
Three-Musicians-1921.JPG,1,308.5,30.0,189.5,590.5
Three-Musicians-1921.JPG,2,95.0,23.0,233.0,587.0
HUCB_SHARE_109911209543.jpg,0,622.0,21.0,358.0,422.0
HUCB_SHARE_109911209543.jpg,1,173.0,43.0,348.0,559.0
HUCB_SHARE_109911209543.jpg,2,585.5,658.5,160.5,85.5
HUCB_SHARE_109911209543.jpg,3,148.0,430.0,401.0,262.0
HUCB_SHARE_109911209543.jpg,4,836.0,304.0,188.0,283.0
HUCB_SHARE_109911209543.jpg,5,13.0,25.0,202.0,549.0
HUCB_SHARE_109911209543.jpg,6,450.0,229.0,343.0,340.0
UCSC_99312695497.jpg,0,175.0,35.0,471.0,873.0
Man-with-Arms-Crossed-1909.JPG,0,67.0,67.0,403.0,648.0
Guernica-Detail-2-1937.JPG,0,24.0,190.0,228.0,313.0
Guernica-Detail-2-1937.JPG,1,442.0,98.0,259.0,533.0
Guernica-Detail-2-1937.JPG,2,25.5,483.5,398.0,139.5
UCSC_99312695488.jpg,0,3.0,38.5,569.5,985.5
HUCB_SHARE_109911212099.jpg,0,60.0,57.0,683.0,832.0
